[G]	2012-08-24 15:52:25	N39.824308	W86.159093	0	122
[S]	-100	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	200	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-100	184	733
[S]	-85	184	733
[S]	-85	184	717
[G]	2012-08-24 15:52:26	N39.824306	W86.159090	0	79
[S]	-85	184	717
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	184	733
[S]	-85	200	733
[G]	2012-08-24 15:52:27	N39.824306	W86.159090	1	332
[S]	-85	184	733
[S]	-100	184	733
[S]	-85	184	733
